,sender,receiver,confirmed_round,amount,asset_id,transaction_id
0,ADV7HYRRYBP5K5I6KM6NYHKTV3QO4K6BCEKRCUCALFBGHEFVYMWLN3SACA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,12640444,31566704,0
0,ZS6EU6DYO4VQJY2EPMHMOSISUCAYDEZWSYPPW45LZEDJK5OVTSBLOR5OD4,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2000000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ZS6EU6DYO4VQJY2EPMHMOSISUCAYDEZWSYPPW45LZEDJK5OVTSBLOR5OD4,18581970,2000000000,31566704,6MBKRRQHBQCX4R72CQDFFFNW737AWMSOL3QYJKDSEAQZD4FMKPCA
0,X3S4NVCRYL3CYLY4OSSZTDM2OW7VLQDUI2HGGHC7ARX2QQLESBC5OQAZXM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,168761524,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RBLOQKBFYJHAHS3U4FNUSX7QJN6AFPUQZ5DGHK5GUUQZCOM4VAP3LDGBOA,18581389,1251372282,31566704,VSQFGXH7FHMKKITPRDAVTTOSGTKTYS4T6KOLX3B54F3SLETBWIYQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WBHJL6KP7LVEOQ6LT47UT7WVWSL3NRR57WUIX2DLVASJQWCRBDQEAGGCD4,18581251,9242950102,31566704,IMDKR7SPGNA7FFDAQRBLUKCUQ4XSH7LHB23LNQEWKZE6DE47XPRA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WBHJL6KP7LVEOQ6LT47UT7WVWSL3NRR57WUIX2DLVASJQWCRBDQEAGGCD4,18580948,7905958735,31566704,VSWQD35YJKK4NHVMAYHMWFCXDVX4TPHXAUJH2N7QW4HKWHHJ4YRA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LJSNXCFTSHMKKTEAXK7D3OJRFDB3E5XDUUBCSAFMKC66CI26TTFWBF3WNY,18580834,9000000,31566704,6R3QKSKPVJISVQXMFXQGW5B5E7RC4REZ7LGR2OW5J6VIUXNS5TAQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LJSNXCFTSHMKKTEAXK7D3OJRFDB3E5XDUUBCSAFMKC66CI26TTFWBF3WNY,18580768,30000000,31566704,654GNKH3XBYKVMVK53CBX5XP6742UPV56K5LQ27W2XMSLNZQRMRA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,GGW4I35TLC23XVHPURSICKYAWZQJDWV4PXM3ZUD5XYMGF5G4KXF4LFGXLQ,18580745,50000000,31566704,H6P7POHA3K5YX575PJ2WHW24X3TWMJ2TZA3NTW42PHDZNT6LTQGA
0,FDRIOMD5TLQSCVMMY5MQYYSW3ULFAPWESW4VQAQNK5KQR6ELGY4AJ7XO2E,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,4730927,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,FDRIOMD5TLQSCVMMY5MQYYSW3ULFAPWESW4VQAQNK5KQR6ELGY4AJ7XO2E,18580189,4725,31566704,KPGTJQS5D3IMD3KTJXAFXQWQ5VJXE3LHBEP3QIVTI35YY4SI3SBA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6OGPX62LB3CSYB6ZSWQFYC6ZIR6ZMZL77SICSCR5BBQ632ZBAN2MO23SZA,18580165,622532046,31566704,56AT5PSREJA7LUGGKD37KNAYAK2IFVO77HVSOEJJVAIR2LD7MJJA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,FDRIOMD5TLQSCVMMY5MQYYSW3ULFAPWESW4VQAQNK5KQR6ELGY4AJ7XO2E,18580159,109995159,31566704,6UJSNF2RLDSHCSYN6YAPOKYNE5EPTKJQD3Z6WDRFSFBBBUTAMOGQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HLTOSATJWLJSBPICJZPR5KBYNDNJ7S47SQCSRNNOBEEH7JGWUEQPZAIS44,18579594,2000000,31566704,NVK7M6QAEMZDRD2YXU4MN2EAJLNONBQ55AGPMTDKJAYXW7AMQB7Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,X3S4NVCRYL3CYLY4OSSZTDM2OW7VLQDUI2HGGHC7ARX2QQLESBC5OQAZXM,18578113,168761524,31566704,ZWD3X5KWPPRGG5XN5G7KI2AMTW3BA6EUFY3UWYWLFAUX6TQWOZDA
0,FSQZZC4ZXDOKYZEF5GXZU4BRCRKXYR545ZJSKUWU6XEHC2OHLR6MMOJPCI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,50658321,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,FSQZZC4ZXDOKYZEF5GXZU4BRCRKXYR545ZJSKUWU6XEHC2OHLR6MMOJPCI,18577927,50604,31566704,LZLO5HKNIQN2BFNWWLD3V45A37OLHX235ZHU754OVFG3XNJB35NA
0,LRIDRKE6C5X4NN3DS7F7CD5LBK3NJJXDWYEENUCPFJZLMK2SIY25O43RAM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,18677200,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LFASC7RQRIAPV2V7PUXFY63SL5DKD5IPKNDKGQULFDXOAIN6UESH5VMDHA,18577876,125000000000,31566704,3QGR2JJMW4BRXN6ODDN2DTTV6FBWCL5YDLXRS5BDCUMSSXWT2QSQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,Y4KVPI6X6PREYEE7IJT2DGF7AZJQJHEKO4WEXLZ7ZJSYXLLJTRDJ7YAM54,18577851,80000000,31566704,E77QZFNFHR6YM2ATKQGWFG5LIFR5Y7Q7VZA7QFTR6NL73I3UBXHQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WBHJL6KP7LVEOQ6LT47UT7WVWSL3NRR57WUIX2DLVASJQWCRBDQEAGGCD4,18577349,68924920295,31566704,Z2KIWSJI2AFJ4QZH45OXHDNOFI6KS4CKUZWBZK5FOEMGG6HYTP3Q
0,7E4VY7WK67455FBTPF5W5S7BD7BWPAMCZNWJZOXYWQUYEWFUG4MH2NZO2I,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,12445591,31566704,0
0,KZ3WP6O25BQ6ZCGYNOF3CRQPEG67JTMG3S66D6BA5NYW7GLERMZDSXQSMM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2641877,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18575960,340,31566704,MK3CMEWZBBJT6X72GWAI7WMXYUNVFLVPODNPIUVUMWLZQHLESNYQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18575956,79530519,31566704,34QMOEIVN4GYIVXLDUWD54FSLSL4F4IQQVQAU6KY4UM4MTBY7UCQ
0,4YRVF66M7MWQJ5WE7LDLVQRURL5WWDNDL7DPPWBK4QXS3SPWU55VEIWPZQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,124066967,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HSVYYPIFHHAY5R4M7VDLJO5NZCDCYNFS6EJDNZAEOU4P7QO4EEBG5EEXTQ,18575717,10000000,31566704,RVJZ524E7S26DK7CVKFOSRQ7RR36G7YVUR6VZQAMOS2D3QPQW6BA
0,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,79530730,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BSKECEOAHKO4QLMTEUUHKLZTPO5QKZCGAMYLVRMR4B2QXJPUNQYRIHR6UY,18575321,50000000,31566704,IM4PYSJQ3QJYOF3B4TASOHGLEBQSFDLHSRM3BYC7MIM5GB5GBZHQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18575320,6093871,31566704,RVANWDRVTBLDIZ4XN56D4P5JS4CHSMWSWN7RBOMOM7VTPP56IEMQ
0,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3116762,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RVWN2GHDML74VRKH24VNGILKOUKCDWTVL6TYQAAGV5Q7B5BP6TKN7LK6PA,18575277,3461762,31566704,E4I5V4FFX2KCFLHB2KXJCW5ZUORZ2TZWDLACFF3TFRXDVUT2REDA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ODYR55WA4CLHLQILODL2D6YDG2FZ2APALL4QE5JVPDPLZ6WM3ZOAAYIXNY,18575276,2000000,31566704,DTUVKGW6QMYB2PIBIBKCMRFXHY3RYBEIYUIH2EWTXOYW5CZZQYMQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WBHJL6KP7LVEOQ6LT47UT7WVWSL3NRR57WUIX2DLVASJQWCRBDQEAGGCD4,18575156,42889131225,31566704,KGXWJ26JNUWLQKPI37TAXYGTXU5VQIFQO3PVSTTUBPLCUKVLLA7Q
0,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2002316209,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,57L4LXUP3ZNWGWXNNJMX7KUK6DBPL55QJILHXGGQ2MCOJEE7HOM4BYVUUI,18575151,2000288,31566704,4HY3B3RJQHRLWLBWPNP7C2KFW4FQITOQMYHZRBVEU7GSRWLJBZBQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,Y4KVPI6X6PREYEE7IJT2DGF7AZJQJHEKO4WEXLZ7ZJSYXLLJTRDJ7YAM54,18575107,70000000,31566704,TM3CUAGLKCTNHLLZZV6Y7VQ3MY4ZYKLVQCEYIKZLTFGYTHG5RIYQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,18575011,3408507525,31566704,6BEDVIWQDBP2WZYQDIQWPTLXEIEX3IGCH5TSQYO7226YFWK43VKA
0,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,1908770501,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,18574976,1908770501,31566704,VBBT75WUNBKIQCVJPYGTMV7J25RJ3K23AME5VIYIGLZ26RBHERPA
0,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,1068915508,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,18574966,1068915508,31566704,RJ2IEI5W6TWWR6YM5VEPNAT62IYE3ORLVK2UJOZ57GOWVHQ2J7MQ
0,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,591451240,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,18574958,591451240,31566704,4AVG7O72DWOISXX4TZPKULRQTEILQFBU7FTST6KPMASUJQI7DB6Q
0,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,331217589,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,723HTRDWAABXBUSUQP2N7OHVDBOPFEAIHIAUD57GJFTRSZ37M3OXYQAJEI,18574950,331217589,31566704,RM7XWSF54CVDLEETOEJNUJIZOKRDM3ZGZF3N6NTKLVPTFUBKYKBQ
0,TJO3YRUHFV4ZDGMYRKLJ6N4WG4S35HMRKWZRQ5Z2VCC7PB2D2WSKMIXBME,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2203371104,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TJO3YRUHFV4ZDGMYRKLJ6N4WG4S35HMRKWZRQ5Z2VCC7PB2D2WSKMIXBME,18574471,2201110,31566704,NWBE2LZAEAJRA6GXTDO5PDSD2ZKZF2PRQRD354YTEQ63WS45DVSA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LXUTB24U5OES3D4ZOOQKYY6DISYD7TIYCT5XXJKC36HUT4XLLMGVCORKNM,18574411,50000000000,31566704,TPHLTCMH3M256GQJREMIADSMRUNRWYLZ6NXPSYAREW24QQPE4OXA
0,QVDQQJ6GXUFWVTKXB5MQDFBJFGFUFT43SULBS3LJOFX6FX4SJQXM3VLCLQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,568422949,31566704,0
0,QVDQQJ6GXUFWVTKXB5MQDFBJFGFUFT43SULBS3LJOFX6FX4SJQXM3VLCLQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,302706396,31566704,0
0,FJCPXMAHMDA3OXANANC3LD3TPSQB2GWSVCSMXOW6DEOSPBZRALMAZIHBB4,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,49000014,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,37AZJI5KUA5RITO57GWTJUKFXDRVL332XB3QUVDTAE2HUTF74TG4RRMIG4,18572927,200000383,31566704,GMAEUY6VEDQGUC5NEMGS4G7WG5VHHKQHOTHMFS25I3ZB2P2BFDHQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,YPUX7UQZJK5PAZMK2ADRRNVM7RLL3WDOKX5H7FT6OYLDBX6QEFY5X7LM7M,18572275,2000000000,31566704,YR74XOYKMYNOGVIF446WSRT5RZICFPEP4XOOBGEAUYBVLW5H4LRQ
0,VPLJCVKJ45GFV6XN4EDGBFWEDMOD7J6WBHTIDPIUYDARCG5MHAKPT5J6ZM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,6006588340,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6R2BCMJWAQ2ZGAHWS3DQG7H2N2RV6QZH34ZO2YRGCP6NPFG3SAJ5WPYV3E,18571203,77628618,31566704,NEASLE23QQGHKLD7PC7QCE7CAV5T5622TZHJV7TFZCX7FOH44AXQ
0,3FKVTCBXCNIJTHOHCKZJMT3NN5B63GASGBOSYRPZYUA2IBUFTYCUKEAHLU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,200324682,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,3FKVTCBXCNIJTHOHCKZJMT3NN5B63GASGBOSYRPZYUA2IBUFTYCUKEAHLU,18571011,200106,31566704,572AQ47QYOOYCSMVCNJCTFQIQOHGCJEAGKVF3WYNWLMIJWKFZ4WQ
0,ZUEGH6JC3HWDKZKRMGAYUCI3UJAVQVP77Z5UYJTDOXFVVHUS6CWYW44X2Q,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,6046313,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HSVYYPIFHHAY5R4M7VDLJO5NZCDCYNFS6EJDNZAEOU4P7QO4EEBG5EEXTQ,18570282,1000000,31566704,OVFAUCDETFNXFOXTN4PCTPGAP5UNEIPYT5I2CP7QNL7HSWKSON3A
0,7ST5XZSHLOJMUJYKE4I3LA7AVAPMAVRXSHG2DJWISYZENXG44MPYO7YTPU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,600000000,31566704,0
0,BK5QDWJZJH5TQ5P5CMLT53XNUEYQTOTSGQVTWRLCAGAOOFUR2Z2LHZYOFE,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,10000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BK5QDWJZJH5TQ5P5CMLT53XNUEYQTOTSGQVTWRLCAGAOOFUR2Z2LHZYOFE,18569342,10000000,31566704,RGBLVMPA4LQEROP5I4LKWNP5Q4T6CQDYNHO5GJ4INISZMD6Q5LNA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,7ST5XZSHLOJMUJYKE4I3LA7AVAPMAVRXSHG2DJWISYZENXG44MPYO7YTPU,18569200,600000000,31566704,GLY3V6LTFYP7MDFBRY57AWDDFMYTVAKGPDGJKGSGLSYDUATJBOXQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BUNR5P74UATEXEQD53FI6I5FNW62B54MCBQ4SXV2453ISG37GPRRHSVZXA,18569029,10000000000,31566704,VUYDHZWU6QVYF2AFHHMRUTJKRST7TH6QUGOIT74KJZNYCWH7INSA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BUNR5P74UATEXEQD53FI6I5FNW62B54MCBQ4SXV2453ISG37GPRRHSVZXA,18569020,10000000000,31566704,LBSHJGFO75RRBVAWD6SIHSW4RX5XSPUSM7BPRMMGLWYFYRBODMYA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HSVYYPIFHHAY5R4M7VDLJO5NZCDCYNFS6EJDNZAEOU4P7QO4EEBG5EEXTQ,18568979,5000000,31566704,FF632HBB3D2NCU2CYYV65A3U5NKH3MT7I4Y5DBXO2MNA2QQBWLJA
0,HSVYYPIFHHAY5R4M7VDLJO5NZCDCYNFS6EJDNZAEOU4P7QO4EEBG5EEXTQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,5000117,31566704,0
0,7ST5XZSHLOJMUJYKE4I3LA7AVAPMAVRXSHG2DJWISYZENXG44MPYO7YTPU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,600000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HSVYYPIFHHAY5R4M7VDLJO5NZCDCYNFS6EJDNZAEOU4P7QO4EEBG5EEXTQ,18568330,5000117,31566704,JZVB43XD2NP45C4PUBAXKC4NNTBXH7HOV5S3AJRML6OCIZFKDSDA
0,PT4ICPNGQ4I27QB6ZC3PAGXHONHP4575VZDUX6B2PT65RIPSAPPQR3B6RM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,65810000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,YSPW5TG4OPDWRBB5LNXQI5N3LCAHQ7Y364BNM3WDQPLYYHDV2BPLJKRYSA,18567869,300251457,31566704,VRVTEPQZF5FVY2RMF36B5GMRPFI2ZPC5SOXI7C3KHQTF5KPHYFIA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TYDYVW7R7GJGQZFFH5RKBUFCK2KWPKMIOPIFWRCQBMKJECLDYTNV4TQLMA,18567575,300236833,31566704,5HNV4HAWT6D2IJRLHW3FFOHROV2P4P2GMJKP6DKGBMSZI6XPWVWA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,VRGEFJVQUJMQ6C56MOFOSV4HQFGCBP7B3VQAQHMJ75YU3L4JO4RRHZMAF4,18567537,300248132,31566704,QUCZLJFYBCPHA3PFMBFW3GLMQG2FFKW5KCVIBY3CMUG5U2THPIOQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,XXV2N4HZJH43D6AGQMUHI5XIP6WNTOMVMRMJIOBVLXMQBANQU7UICGFXQE,18567499,300247735,31566704,CXKWAJPRGXF33FMZJ3LBLQI6UHEOLP54ZNSGRKUIZVN63UEO3SDA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,CII67US3LISB4NYWIQMAGF24QNMR5OT4JV35S7W2FQMNU62KVUJTKE7SRM,18567458,300247920,31566704,ZEHX2F643GG4JXJSAVZMIQKF6LKCNCHEJH3KCKNIJZVDQ6NDUBPQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,AG7ZYU7XQFSBGE6M3MQW3KZVUHBXCQEHI3JSNCJCWJQKKTBOEFAUAZNMEI,18567434,300247789,31566704,FQKVCR6AR54MOXFL2YQ7JECUR2OPBCGXJ5HLNW3ACCQE35BJIHXQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TZL34BQISJJT7EONASXMX6BV27XSEXZD35NN264FD45DEESUMQ7HGCEVQM,18567411,300247689,31566704,SCNS2PE36JLTTOGSD7JJP3BXNN5OABMVYGACIJDCXR5GGKJINAUA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,EPZWGSXLBKZBUFSMP35KOXC2V5FNMG5Z2JZHXYO2BUZHZQNNXF24LQ7NBA,18567387,300247591,31566704,KX3DIB63UTXO6DQKK77CJXHAJKWZKYFNMSX5ZE76RTAGSXBYHULQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,XAAIDHEL5IIXEEZNCWCQEIHUAYC4LZPY5TQJOCFYWSZC63RG3TO72FSLGU,18567355,300248955,31566704,OM5H2MAOPBOXORVNIFAFIR2LSVMJE75F64XEFU5EQOCY4NNFKHXA
0,UTTMB53LGCMDJZYQUAVOOWRNAN2APUYYHRAYMH2HL2G6Z2WPVI5647QKCM,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,486325700,31566704,0
0,BBVCP5UL2QBJUQZHE74MUX2HJYU2CPDGHH3YVK7DGTVYIFIRBJFRYFMM5Q,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,100504321,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,7ST5XZSHLOJMUJYKE4I3LA7AVAPMAVRXSHG2DJWISYZENXG44MPYO7YTPU,18565981,600000000,31566704,W4D24CAXYHB4H3HYQWYIUJSO7L2JLXQPEEHLU7Z3OIKGBQ2MK6HQ
0,7ST5XZSHLOJMUJYKE4I3LA7AVAPMAVRXSHG2DJWISYZENXG44MPYO7YTPU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,350000000,31566704,0
0,F4SOYERLI7IFMGEKGEK5P4Y6GMLYJJALFIEMVVJ6GNFATOL5P525EZOIJE,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3604129,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,F4SOYERLI7IFMGEKGEK5P4Y6GMLYJJALFIEMVVJ6GNFATOL5P525EZOIJE,18564449,3599,31566704,OPQIBBREXWNVVMEBOUT4RTB3YE2UVLXC3G4KSXFDCF7KDGYXDEHA
